Event	ID	Name			Wwise Object Path	Notes
	308973664	First_Time_Mute_mus_pause_75bpm			\Default Work Unit\First_Time_Mute_mus_pause_75bpm	
	325086926	Play_sfx_select			\Default Work Unit\Play_sfx_select	
	341582045	Play_Alien_Arena_Assault_170bpm			\Default Work Unit\Play_Alien_Arena_Assault_170bpm	
	526466336	Play_sfx_groovy			\Default Work Unit\Play_sfx_groovy	
	843029991	Play_sfx_charger_death			\Default Work Unit\Play_sfx_charger_death	
	1067524079	Play_sfx_player_hurt			\Default Work Unit\Play_sfx_player_hurt	
	1234905987	Stop_Alien_Arena_Assault_170bpm			\Default Work Unit\Stop_Alien_Arena_Assault_170bpm	
	1591758634	Play_sfx_player_death			\Default Work Unit\Play_sfx_player_death	
	1800631706	Play_sfx_taunt			\Default Work Unit\Play_sfx_taunt	
	1926045526	Play_charger_angy			\Default Work Unit\Play_charger_angy	
	1929765902	Mute_Alien_Arena_Assault_170bpm			\Default Work Unit\Mute_Alien_Arena_Assault_170bpm	
	1990966217	Unmute_Alien_Arena_Assault_170bpm			\Default Work Unit\Unmute_Alien_Arena_Assault_170bpm	
	2343006462	Play_sfx_confirm			\Default Work Unit\Play_sfx_confirm	
	2601853237	Stop_mus_Trickfoolery_222bpm			\Default Work Unit\Stop_mus_Trickfoolery_222bpm	
	2661393732	Play_sfx_tomstep			\Default Work Unit\Play_sfx_tomstep	
	2758388342	Play_mus_Pause_75bpm			\Default Work Unit\Play_mus_Pause_75bpm	
	3263497147	Play_mus_Trickfoolery_222bpm			\Default Work Unit\Play_mus_Trickfoolery_222bpm	
	3352794624	Stop_mus_pause_75bpm			\Default Work Unit\Stop_mus_pause_75bpm	
	3476672187	Play_sfx_unpause			\Default Work Unit\Play_sfx_unpause	
	3579375072	Play_charger_lunge			\Default Work Unit\Play_charger_lunge	
	3683043420	Play_sfx_pause			\Default Work Unit\Play_sfx_pause	
	3756680375	Mute_mus_pause_75bpm			\Default Work Unit\Mute_mus_pause_75bpm	
	4077681152	Play_sfx_player_dash			\Default Work Unit\Play_sfx_player_dash	
	4152903754	Unmute_mus_pause_75bpm			\Default Work Unit\Unmute_mus_pause_75bpm	

State Group	ID	Name			Wwise Object Path	Notes
	762757699	Gameplay_State			\Default Work Unit\Gameplay_State	

State	ID	Name	State Group			Notes
	748895195	None	Gameplay_State			
	2716678721	Victory	Gameplay_State			
	2764240573	Combat	Gameplay_State			

Game Parameter	ID	Name			Wwise Object Path	Notes
	3296584377	Hype			\Default Work Unit\Hype	
	4082227278	On_Disco_Floor			\Default Work Unit\On_Disco_Floor	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	19996191	Solos	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\AAA_synth_3_9EDFC787.wem		\Interactive Music Hierarchy\Default Work Unit\Alien Arena Normal and Victory\Alien Arena Assault\Alien Arena\Solos		776184
	21309808	sfx_tom_step_6	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\sfx_tom_step_6_DEACC6A2.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_tom_footsteps\sfx_tom_step_6		5140
	63593165	sfx_charger_hurt_3	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\sfx_charger_hurt_3_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_charger_lunge\sfx_charger_hurt_3		13820
	72287347	mus_Alien_Arena_Kill!_disco_170bpm_loop_standard_future_synth	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\mus_Alien_Arena_Kill!_disco_170bpm_loop_standard_future_synth_9EDFC787.wem		\Interactive Music Hierarchy\Default Work Unit\Alien Arena Normal and Victory\Alien Arena Assault\Alien Arena\mus_Alien_Arena_Kill!_disco_170bpm_loop_standard_future_synth		739630
	83193888	sfx_taunts_raspberry_2	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\sfx_taunts_raspberry_2_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_player_taunt\sfx_taunts_raspberry_2		30470
	103508686	sfx_tom_step_4	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\sfx_tom_step_4_AEC65BBC.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_tom_footsteps\sfx_tom_step_4		5108
	119466304	sfx_charger_hurt_2	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\sfx_charger_hurt_2_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_charger_lunge\sfx_charger_hurt_2		21803
	145105292	Solos	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\AAA_sax_3_9EDFC787.wem		\Interactive Music Hierarchy\Default Work Unit\Alien Arena Normal and Victory\Alien Arena Assault\Alien Arena\Solos		686403
	217413579	Solos	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\AAA_sax_10_9EDFC787.wem		\Interactive Music Hierarchy\Default Work Unit\Alien Arena Normal and Victory\Alien Arena Assault\Alien Arena\Solos		652538
	224255706	mus_Pause_loop_75bpm	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\mus_Pause_loop_75bpm_9EDFC787.wem		\Actor-Mixer Hierarchy\Default Work Unit\mus_Pause_loop_75bpm		1053077
	275378158	sfx_charger_death_1	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\sfx_charger_death_1_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_charger_death\sfx_charger_death_1		29231
	292366327	sfx_charger_aggro_increase_3	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\sfx_charger_aggro_increase_3_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_charger_anger\sfx_charger_aggro_increase_3		20530
	305122859	sfx_taunts_hey_lobster_roll_1	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\sfx_taunts_hey_lobster_roll_1_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_player_taunt\sfx_taunts_hey_lobster_roll_1		20231
	331701484	mus_Alien_Arena_Kill!_disco_170bpm_disco_floor	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\mus_Alien_Arena_Kill!_disco_170bpm_disco_floor_9EDFC787.wem		\Interactive Music Hierarchy\Default Work Unit\Alien Arena Normal and Victory\Alien Arena Assault\Alien Arena\mus_Alien_Arena_Kill!_disco_170bpm_disco_floor		1768170
	356099246	Solos	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\AAA_sax_9_9EDFC787.wem		\Interactive Music Hierarchy\Default Work Unit\Alien Arena Normal and Victory\Alien Arena Assault\Alien Arena\Solos		640102
	375178555	sfx_groovy	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\sfx_groovy_2_larose_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_groovy		17018
	376943216	sfx_tom_step_8	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\sfx_tom_step_8_061BB2D2.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_tom_footsteps\sfx_tom_step_8		5780
	380291550	mus_Alien_Arena_Kill!_disco_170bpm_loop_standard	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\mus_Alien_Arena_Kill!_disco_170bpm_loop_standard_9EDFC787.wem		\Interactive Music Hierarchy\Default Work Unit\Alien Arena Normal and Victory\Alien Arena Assault\Alien Arena\mus_Alien_Arena_Kill!_disco_170bpm_loop_standard		1215578
	394800615	Solos	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\AAA_sax_8_9EDFC787.wem		\Interactive Music Hierarchy\Default Work Unit\Alien Arena Normal and Victory\Alien Arena Assault\Alien Arena\Solos		691454
	395767410	sfx_unpause	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\sfx_unpause_larose (1)_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_unpause		7590
	403074574	sfx_player_hurt_3	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\sfx_player_hurt_3_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_player_hurt\sfx_player_hurt_3		12958
	405788637	sfx_player_hurt_4	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\sfx_player_hurt_4_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_player_hurt\sfx_player_hurt_4		13771
	420247977	sfx_taunts_hey_crab_face_1	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\sfx_taunts_hey_crab_face_1_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_player_taunt\sfx_taunts_hey_crab_face_1		21315
	423795870	sfx_tom_step_5	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\sfx_tom_step_5_18E911DA.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_tom_footsteps\sfx_tom_step_5		4951
	429033431	sfx_player_dash	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\sfx_player_dash_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_player_dash		7273
	481270644	Solos	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\AAA_sax_7_9EDFC787.wem		\Interactive Music Hierarchy\Default Work Unit\Alien Arena Normal and Victory\Alien Arena Assault\Alien Arena\Solos		679742
	484621152	sfx_taunts_raspberry_3	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\sfx_taunts_raspberry_3_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_player_taunt\sfx_taunts_raspberry_3		20973
	507762272	sfx_charger_death_2	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\sfx_charger_death_2_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_charger_death\sfx_charger_death_2		21897
	536532914	Solos	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\AAA_sax_5_9EDFC787.wem		\Interactive Music Hierarchy\Default Work Unit\Alien Arena Normal and Victory\Alien Arena Assault\Alien Arena\Solos		704355
	582855424	sfx_taunts_hey_stupid_1	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\sfx_taunts_hey_stupid_1_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_player_taunt\sfx_taunts_hey_stupid_1		26832
	603062409	sfx_taunts_akanbe_2	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\sfx_taunts_akanbe_2_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_player_taunt\sfx_taunts_akanbe_2		20909
	611627305	sfx_player_hurt_6	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\sfx_player_hurt_6_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_player_hurt\sfx_player_hurt_6		13019
	618887788	sfx_charger_aggro_increase_2	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\sfx_charger_aggro_increase_2_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_charger_anger\sfx_charger_aggro_increase_2		26570
	621091837	sfx_confirm	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\sfx_confirming_option_larose_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_confirm		33307
	657227351	Solos	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\AAA_sax_1_9EDFC787.wem		\Interactive Music Hierarchy\Default Work Unit\Alien Arena Normal and Victory\Alien Arena Assault\Alien Arena\Solos		671604
	664728998	Solos	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\AAA_sax_2_9EDFC787.wem		\Interactive Music Hierarchy\Default Work Unit\Alien Arena Normal and Victory\Alien Arena Assault\Alien Arena\Solos		715936
	672575856	sfx_tom_step_7	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\sfx_tom_step_7_A884DB23.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_tom_footsteps\sfx_tom_step_7		5091
	673051370	sfx_select	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\sfx_mouse_select_larose_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_select		20205
	691049765	sfx_taunts_hey_stupid_2	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\sfx_taunts_hey_stupid_2_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_player_taunt\sfx_taunts_hey_stupid_2		21384
	753217888	mus_Alien_Arena_Kill!_trumpets	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\mus_Alien_Arena_Kill!_trumpets_9EDFC787.wem		\Interactive Music Hierarchy\Default Work Unit\Alien Arena Normal and Victory\Alien Arena Assault\Alien Arena\mus_Alien_Arena_Kill!_trumpets		32493
	780761335	sfx_tom_step_10	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\sfx_tom_step_10_D131EA99.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_tom_footsteps\sfx_tom_step_10		5432
	780987649	sfx_taunts_akanbe_1	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\sfx_taunts_akanbe_1_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_player_taunt\sfx_taunts_akanbe_1		26730
	788983524	sfx_taunts_you_scared_1	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\sfx_taunts_you_scared_1_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_player_taunt\sfx_taunts_you_scared_1		26402
	792050017	mus_Alien_Arena_Kill!_disco_170bpm_intro	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\mus_Alien_Arena_Kill!_disco_170bpm_intro_9EDFC787.wem		\Interactive Music Hierarchy\Default Work Unit\Alien Arena Normal and Victory\Alien Arena Assault\Alien Arena Assault intro\mus_Alien_Arena_Kill!_disco_170bpm_intro		192927
	825759985	sfx_charger_aggro_increase_1	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\sfx_charger_aggro_increase_1_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_charger_anger\sfx_charger_aggro_increase_1		19665
